datetime,CO,NO2,O3,PM10,PM2.5,SO2,海平面气压(hPa),地面气压(hPa),气温2m(℃),降水量(mm),相对湿度(%),地表温度(℃),蒸发量(mm),潜在蒸发量(mm),"经向风速(V,m/s)","纬向风速(U,m/s)","总太阳辐射度(down,J/m2)","净太阳辐射度(net,J/m2)",直接辐射(J/m2)
1673834400.0,0.55,17.0,54.0,39.0,16.0,9.0,1033.24,1016.82,-3.58,0.0,35.04,-5.97,-0.01,-0.01,-1.61,2.28,0.0,0.0,0.0
1673838000.0,0.52,15.0,54.0,42.0,15.0,9.0,1033.03,1016.61,-3.54,0.0,34.42,-6.36,-0.0,-0.01,-1.46,2.16,0.0,0.0,0.0
1673841600.0,0.53,13.0,54.0,40.0,15.0,8.0,1032.41,1016.0,-5.16,0.0,39.92,-7.14,-0.0,-0.01,-1.44,1.93,0.0,0.0,0.0
1673845200.0,0.54,14.0,52.0,41.0,16.0,9.0,1032.54,1016.13,-5.66,0.0,41.81,-7.14,-0.0,-0.01,-1.48,1.88,0.0,0.0,0.0
1673848800.0,0.54,15.0,50.0,43.0,16.0,9.0,1032.71,1016.26,-6.16,0.0,47.67,-6.89,-0.0,-0.01,-1.47,1.78,0.0,0.0,0.0
1673852400.0,0.55,18.0,48.0,43.0,16.0,9.0,1032.94,1016.49,-5.92,0.0,47.38,-7.21,-0.0,-0.0,-1.34,1.68,0.0,0.0,0.0
1673856000.0,0.64,23.0,42.0,49.0,18.0,10.0,1034.01,1017.54,-5.67,0.0,45.88,-5.97,-0.0,-0.01,-1.11,1.7,29888.0,24320.0,9216.0
1673859600.0,0.67,25.0,42.0,52.0,19.0,11.0,1033.85,1017.36,-5.64,0.0,42.69,-1.06,-0.01,-0.05,-1.16,1.27,457024.0,372416.0,254336.0
1673863200.0,0.7,24.0,48.0,57.0,18.0,10.0,1034.09,1017.69,-0.51,0.0,36.32,3.21,-0.03,-0.12,-0.76,1.21,1034688.0,845632.0,667456.0
1673866800.0,0.64,21.0,55.0,58.0,19.0,11.0,1034.31,1018.01,-0.33,0.0,36.88,6.41,-0.05,-0.18,-0.38,1.3,1466816.0,1200256.0,845248.0
1673870400.0,0.56,18.0,62.0,55.0,18.0,11.0,1033.36,1017.13,-0.03,0.0,35.56,7.46,-0.06,-0.23,0.73,1.29,1745280.0,1432320.0,968640.0
1673874000.0,0.5,12.0,70.0,56.0,17.0,9.0,1031.7,1015.52,2.44,0.0,29.22,7.07,-0.07,-0.24,1.36,1.58,1708544.0,1400768.0,825536.0
1673877600.0,0.46,12.0,73.0,51.0,16.0,9.0,1030.32,1014.21,2.48,0.0,29.34,7.15,-0.07,-0.24,1.22,2.19,1575104.0,1290752.0,703936.0
1673881200.0,0.44,13.0,75.0,49.0,17.0,8.0,1029.38,1013.3,2.86,0.0,29.2,6.14,-0.06,-0.21,0.77,2.33,1373696.0,1141120.0,701440.0
1673884800.0,0.41,13.0,78.0,48.0,17.0,7.0,1028.92,1012.87,2.83,0.0,30.01,4.19,-0.04,-0.16,0.56,2.28,782912.0,652224.0,253376.0
1673888400.0,0.45,17.0,74.0,51.0,21.0,8.0,1028.77,1012.72,2.55,0.0,33.2,0.53,-0.02,-0.09,1.01,1.48,384256.0,317888.0,105152.0
1673892000.0,0.52,28.0,59.0,61.0,30.0,8.0,1029.44,1013.39,-0.05,0.0,43.27,-3.26,-0.01,-0.01,1.74,1.65,50240.0,41664.0,10432.0
1673895600.0,0.59,37.0,47.0,68.0,34.0,8.0,1029.43,1013.38,0.34,0.0,42.13,-3.59,-0.0,-0.01,1.68,1.34,0.0,0.0,0.0
1673899200.0,0.59,38.0,43.0,73.0,35.0,8.0,1030.2,1014.11,0.49,0.0,40.83,-2.52,-0.0,-0.01,1.69,2.04,0.0,0.0,0.0
1673902800.0,0.54,32.0,47.0,73.0,29.0,8.0,1030.01,1013.89,1.09,0.0,38.06,-2.29,-0.01,-0.01,1.07,2.47,0.0,0.0,0.0
1673906400.0,0.46,24.0,54.0,64.0,24.0,8.0,1029.73,1013.57,1.14,0.0,38.15,-2.19,-0.01,-0.02,0.87,2.98,0.0,0.0,0.0
1673910000.0,0.45,19.0,58.0,69.0,24.0,8.0,1029.88,1013.7,0.38,0.0,38.96,-2.6,-0.01,-0.02,0.77,3.62,0.0,0.0,0.0
1673913600.0,0.46,17.0,60.0,78.0,24.0,9.0,1029.71,1013.52,0.53,0.0,37.77,-2.58,-0.01,-0.02,0.34,3.87,0.0,0.0,0.0
1673917200.0,0.46,16.0,59.0,80.0,26.0,9.0,1028.98,1012.79,-0.02,0.0,40.82,-2.91,-0.01,-0.01,0.0,3.83,0.0,0.0,0.0
1673920800.0,0.47,15.0,58.0,78.0,27.0,9.0,1028.87,1012.67,-0.21,0.0,40.44,-3.32,-0.01,-0.01,-0.2,4.01,0.0,0.0,0.0
1673924400.0,0.49,13.0,60.0,71.0,27.0,9.0,1028.66,1012.47,0.1,0.0,39.07,-3.36,-0.01,-0.01,-0.54,3.88,0.0,0.0,0.0
1673928000.0,0.55,14.0,59.0,69.0,27.0,10.0,1028.18,1012.01,-0.59,0.0,42.92,-3.65,-0.01,-0.01,-0.74,3.74,0.0,0.0,0.0
1673931600.0,0.56,13.0,60.0,68.0,24.0,10.0,1028.29,1012.1,-0.28,0.0,41.35,-3.46,-0.01,-0.01,-1.41,3.83,0.0,0.0,0.0
1673935200.0,0.57,14.0,58.0,63.0,25.0,11.0,1029.16,1012.93,-0.29,0.0,40.83,-3.21,-0.01,-0.01,-1.99,3.67,0.0,0.0,0.0
1673938800.0,0.61,16.0,54.0,75.0,28.0,10.0,1029.3,1013.08,-0.41,0.0,41.25,-3.51,-0.01,-0.01,-1.86,3.38,0.0,0.0,0.0
1673942400.0,0.65,19.0,50.0,84.0,29.0,10.0,1029.7,1013.46,-0.66,0.0,42.16,-2.78,-0.01,-0.02,-1.9,3.74,29696.0,24576.0,9984.0
1673946000.0,0.65,21.0,49.0,90.0,31.0,10.0,1031.0,1014.75,-0.89,0.0,39.83,1.22,-0.02,-0.08,-2.17,4.0,460416.0,381184.0,284992.0
1673949600.0,0.64,18.0,54.0,103.0,31.0,10.0,1031.25,1015.08,4.05,0.0,30.24,4.69,-0.04,-0.16,-2.85,4.08,1076736.0,894528.0,766656.0
1673953200.0,0.66,16.0,59.0,121.0,31.0,10.0,1031.25,1015.17,3.84,0.0,31.74,6.95,-0.06,-0.24,-3.26,4.0,1439296.0,1199360.0,848448.0
1673956800.0,0.67,16.0,63.0,132.0,34.0,10.0,1030.47,1014.43,3.59,0.0,31.06,8.35,-0.07,-0.27,-3.19,3.45,1526464.0,1270336.0,670592.0
1673960400.0,0.63,14.0,68.0,151.0,36.0,9.0,1029.6,1013.61,5.64,0.0,23.71,9.48,-0.08,-0.3,-2.68,3.2,1726720.0,1439680.0,879552.0
1673964000.0,0.55,13.0,71.0,156.0,35.0,9.0,1028.89,1012.96,5.98,0.0,24.2,10.15,-0.09,-0.33,-2.39,3.33,1990656.0,1660992.0,1534464.0
1673967600.0,0.51,13.0,72.0,156.0,35.0,8.0,1028.03,1012.13,6.06,0.0,24.95,9.29,-0.08,-0.29,-2.22,3.35,1688064.0,1396160.0,1316928.0
1673971200.0,0.42,12.0,74.0,161.0,33.0,7.0,1028.27,1012.38,5.35,0.0,26.77,7.16,-0.06,-0.23,-2.03,3.35,1132736.0,935168.0,769920.0
1673974800.0,0.49,15.0,71.0,159.0,35.0,7.0,1028.58,1012.69,6.02,0.0,19.99,3.92,-0.03,-0.13,-0.88,2.25,460672.0,379008.0,184576.0
1673978400.0,0.52,19.0,65.0,163.0,37.0,7.0,1029.4,1013.43,2.43,0.0,36.41,-0.59,-0.01,-0.03,-0.15,2.31,54144.0,44480.0,12480.0
1673982000.0,0.56,22.0,60.0,170.0,40.0,8.0,1030.53,1014.53,3.17,0.0,33.92,-0.04,-0.01,-0.02,-0.11,3.01,0.0,0.0,0.0
1673985600.0,0.62,22.0,60.0,178.0,43.0,9.0,1031.23,1015.17,3.87,0.0,30.75,-0.25,-0.01,-0.02,-0.97,3.58,0.0,0.0,0.0
1673989200.0,0.63,21.0,60.0,184.0,45.0,9.0,1031.56,1015.47,4.15,0.0,28.38,-0.02,-0.01,-0.02,-1.63,4.08,0.0,0.0,0.0
1673992800.0,0.64,21.0,58.0,193.0,47.0,10.0,1031.75,1015.63,3.04,0.0,32.25,-0.73,-0.01,-0.02,-1.88,3.97,0.0,0.0,0.0
1673996400.0,0.65,21.0,55.0,201.0,49.0,10.0,1032.0,1015.86,1.54,0.0,36.95,-1.76,-0.01,-0.02,-1.79,3.68,0.0,0.0,0.0
1674000000.0,0.64,20.0,53.0,220.0,51.0,10.0,1032.22,1016.06,1.56,0.0,37.6,-2.26,-0.01,-0.02,-1.7,3.63,0.0,0.0,0.0
1674003600.0,0.62,20.0,52.0,227.0,50.0,10.0,1032.28,1016.12,0.47,0.0,42.05,-2.75,-0.01,-0.01,-1.53,3.41,0.0,0.0,0.0
1674007200.0,0.56,19.0,52.0,239.0,49.0,9.0,1031.99,1015.84,0.14,0.0,42.74,-3.21,-0.01,-0.01,-1.37,3.05,0.0,0.0,0.0
1674010800.0,0.58,19.0,50.0,239.0,49.0,9.0,1031.8,1015.66,-0.28,0.0,44.66,-3.86,-0.01,-0.01,-1.19,2.56,0.0,0.0,0.0
1674014400.0,0.59,18.0,49.0,233.0,49.0,9.0,1031.04,1014.95,-1.91,0.0,50.13,-4.65,-0.0,-0.01,-0.97,2.09,0.0,0.0,0.0
1674018000.0,0.6,20.0,46.0,233.0,50.0,9.0,1030.45,1014.38,-2.63,0.0,52.72,-5.38,-0.0,-0.01,-0.71,2.09,0.0,0.0,0.0
1674021600.0,0.62,21.0,43.0,234.0,50.0,10.0,1030.39,1014.3,-3.81,0.0,57.61,-5.53,-0.0,-0.01,-0.18,2.13,0.0,0.0,0.0
1674025200.0,0.61,27.0,37.0,235.0,51.0,10.0,1030.59,1014.52,-3.72,0.0,57.84,-5.39,-0.0,-0.01,0.33,2.13,0.0,0.0,0.0
1674028800.0,0.69,40.0,24.0,238.0,52.0,12.0,1031.06,1014.97,-3.56,0.0,56.97,-4.16,-0.0,-0.01,0.68,2.31,31168.0,25600.0,9792.0
1674032400.0,0.72,40.0,26.0,246.0,54.0,12.0,1031.47,1015.34,-3.28,0.0,53.86,1.03,-0.02,-0.05,0.92,2.48,467008.0,384384.0,279744.0
1674036000.0,0.68,34.0,35.0,242.75,59.0,10.0,1031.1,1014.97,4.78,0.0,34.93,5.86,-0.04,-0.13,1.01,2.23,1116928.0,923072.0,823104.0
1674039600.0,0.59,23.0,54.0,239.5,62.0,9.0,1030.5,1014.48,4.9,0.0,34.16,8.91,-0.07,-0.22,0.99,3.09,1669120.0,1382656.0,1311808.0
1674043200.0,0.56,18.0,66.0,236.25,65.0,10.0,1029.39,1013.46,4.87,0.0,32.99,10.76,-0.09,-0.3,0.58,4.01,2038592.0,1690432.0,1646720.0
1674046800.0,0.48,14.0,78.0,233.0,60.0,8.0,1027.74,1011.89,8.31,0.0,21.56,11.77,-0.1,-0.35,0.4,4.14,2181888.0,1809984.0,1777856.0
1674050400.0,0.38,9.0,87.0,188.0,45.0,6.0,1026.11,1010.34,8.41,0.0,20.92,11.92,-0.11,-0.36,0.52,4.09,2082304.0,1727616.0,1687040.0
1674054000.0,0.35,9.0,91.0,150.0,41.0,5.0,1025.02,1009.3,8.51,0.0,20.91,11.06,-0.1,-0.32,0.77,3.96,1743424.0,1454784.0,1379584.0
1674057600.0,0.38,10.0,89.0,134.0,38.0,5.0,1024.78,1009.08,8.59,0.0,21.13,9.17,-0.08,-0.26,1.04,3.57,1218816.0,1015488.0,911872.0
1674061200.0,0.4,13.0,88.0,129.0,39.0,5.0,1024.41,1008.72,8.49,0.0,20.54,4.76,-0.04,-0.14,1.16,1.55,583168.0,484288.0,377024.0
1674064800.0,0.48,25.0,76.0,129.0,44.0,6.0,1023.41,1007.73,3.92,0.0,37.37,-1.07,-0.01,-0.02,2.86,1.07,69824.0,57920.0,29888.0
1674068400.0,0.59,38.0,59.0,138.0,48.0,6.0,1024.11,1008.41,4.16,0.0,37.91,-0.14,-0.0,-0.01,2.55,0.88,0.0,0.0,0.0
1674072000.0,0.59,39.0,54.0,139.0,52.0,7.0,1025.04,1009.27,4.99,0.0,36.78,0.32,-0.01,-0.01,2.54,1.33,0.0,0.0,0.0
1674075600.0,0.61,30.0,61.0,145.0,59.0,8.0,1025.72,1009.92,4.89,0.0,38.79,0.49,-0.01,-0.01,2.57,1.71,0.0,0.0,0.0
1674079200.0,0.61,26.0,63.0,148.0,61.0,8.0,1025.23,1009.42,4.15,0.0,43.09,0.11,-0.01,-0.01,2.23,1.67,0.0,0.0,0.0
1674082800.0,0.62,25.0,61.0,144.0,60.0,7.0,1025.48,1009.67,3.52,0.0,46.57,0.23,-0.01,-0.01,2.08,1.64,0.0,0.0,0.0
1674086400.0,0.61,28.0,56.0,140.0,59.0,8.0,1025.12,1009.32,2.84,0.0,50.72,-0.15,-0.0,-0.01,1.91,1.9,0.0,0.0,0.0
1674090000.0,0.64,29.0,51.0,142.0,58.0,8.0,1024.95,1009.16,1.73,0.0,54.49,-1.05,-0.0,-0.01,1.73,1.97,0.0,0.0,0.0
1674093600.0,0.66,35.0,42.0,141.0,61.0,8.0,1024.59,1008.83,1.38,0.0,53.31,-1.83,-0.0,-0.01,1.41,2.25,0.0,0.0,0.0
1674097200.0,0.65,32.0,41.0,141.0,61.0,9.0,1024.4,1008.64,1.21,0.0,52.57,-2.31,-0.0,-0.01,1.3,2.38,0.0,0.0,0.0
1674100800.0,0.67,33.0,37.0,129.0,61.0,8.0,1023.55,1007.79,0.35,0.0,54.21,-2.25,-0.0,-0.01,1.27,2.48,0.0,0.0,0.0
1674104400.0,0.65,35.0,33.0,134.0,61.0,8.0,1023.31,1007.51,0.86,0.0,47.96,-1.86,-0.0,-0.01,1.18,2.8,0.0,0.0,0.0
1674108000.0,0.64,29.0,42.0,129.0,54.0,9.0,1023.19,1007.37,0.79,0.0,47.9,-2.05,-0.0,-0.01,1.15,2.63,0.0,0.0,0.0
1674111600.0,0.59,24.0,51.0,116.0,48.0,9.0,1023.71,1007.86,1.25,0.0,44.6,-1.83,-0.0,-0.01,0.73,3.1,0.0,0.0,0.0
1674115200.0,0.63,24.0,53.0,114.0,48.0,10.0,1024.52,1008.63,1.88,0.0,40.98,-0.34,-0.01,-0.02,0.17,3.65,26816.0,22208.0,1408.0
1674118800.0,0.66,24.0,55.0,124.0,53.0,10.0,1025.28,1009.38,2.11,0.0,41.5,3.57,-0.02,-0.08,-0.12,4.1,357312.0,296192.0,75584.0
1674122400.0,0.71,23.0,56.0,138.0,55.0,11.0,1025.27,1009.42,8.04,0.0,24.91,6.76,-0.04,-0.15,-0.95,4.21,824832.0,686528.0,248128.0
1674126000.0,0.7,22.0,60.0,147.0,55.0,11.0,1025.88,1010.09,7.78,0.0,25.82,9.5,-0.07,-0.26,-1.99,4.91,1375744.0,1147392.0,795904.0
1674129600.0,0.67,18.0,66.0,144.0,51.0,11.0,1025.27,1009.53,7.65,0.0,26.75,11.11,-0.1,-0.35,-2.74,4.91,1804288.0,1507968.0,1139392.0
1674133200.0,0.6,14.0,77.0,157.0,47.0,9.0,1024.56,1008.88,10.65,0.0,16.96,12.82,-0.11,-0.4,-2.93,4.93,2007680.0,1679168.0,1446848.0
1674136800.0,0.56,12.0,85.0,167.0,43.0,8.0,1023.96,1008.33,10.57,0.0,18.68,13.37,-0.12,-0.41,-2.68,4.92,1990016.0,1664704.0,1501568.0
1674140400.0,0.52,12.0,88.0,160.0,42.0,8.0,1023.89,1008.3,10.54,0.0,19.35,12.67,-0.11,-0.37,-2.28,4.75,1748224.0,1461632.0,1387584.0
1674144000.0,0.53,12.0,89.0,171.0,41.0,7.0,1024.06,1008.48,9.92,0.0,20.74,10.81,-0.08,-0.3,-2.13,4.28,1226752.0,1024000.0,922368.0
1674147600.0,0.57,13.0,88.0,173.0,43.0,7.0,1024.47,1008.87,10.35,0.0,15.03,6.9,-0.05,-0.18,-1.51,2.55,592512.0,492992.0,384064.0
1674151200.0,0.57,13.0,83.0,168.0,43.0,6.0,1025.4,1009.73,4.52,0.0,32.57,1.62,-0.01,-0.04,-1.35,2.1,74496.0,61888.0,32832.0
1674154800.0,0.64,15.0,79.0,173.0,50.0,6.0,1026.35,1010.66,4.58,0.0,31.79,0.94,-0.01,-0.02,-1.85,2.11,0.0,0.0,0.0
1674158400.0,0.57,16.0,75.0,184.0,52.0,6.0,1027.63,1011.89,4.64,0.0,31.3,0.57,-0.01,-0.02,-2.06,2.25,0.0,0.0,0.0
1674162000.0,0.48,16.0,70.0,203.0,51.0,6.0,1028.79,1012.99,4.58,0.0,31.86,0.01,-0.01,-0.01,-2.32,1.98,0.0,0.0,0.0
1674165600.0,0.47,19.0,65.0,213.0,51.0,6.0,1029.77,1013.92,3.81,0.0,33.03,-0.79,-0.01,-0.01,-2.25,1.66,0.0,0.0,0.0
1674169200.0,0.5,18.0,62.0,218.0,51.0,6.0,1030.16,1014.28,2.33,0.0,33.85,-1.8,-0.0,-0.01,-2.08,1.41,0.0,0.0,0.0
1674172800.0,0.52,19.0,57.0,214.0,51.0,5.0,1030.2,1014.31,2.66,0.0,32.53,-2.39,-0.0,-0.01,-1.98,1.4,0.0,0.0,0.0
1674176400.0,0.51,21.0,54.0,214.0,51.0,5.0,1030.89,1014.99,1.63,0.0,34.07,-2.9,-0.01,-0.01,-1.66,1.66,0.0,0.0,0.0
1674180000.0,0.52,18.0,53.0,207.0,50.0,5.0,1031.29,1015.36,1.17,0.0,35.31,-3.63,-0.0,-0.01,-1.79,1.14,0.0,0.0,0.0
1674183600.0,0.55,14.0,55.0,200.0,49.0,6.0,1032.31,1016.29,0.52,0.0,41.56,-4.46,-0.0,-0.01,-2.5,0.05,0.0,0.0,0.0
1674187200.0,0.5,9.0,55.0,189.0,46.0,5.0,1032.82,1016.66,-0.37,0.0,41.74,-4.1,-0.0,-0.01,-2.42,-1.07,0.0,0.0,0.0
1674190800.0,0.5,9.0,51.0,185.0,44.0,5.0,1033.29,1016.98,-0.41,0.0,41.65,-3.9,-0.0,-0.01,-2.65,-1.41,0.0,0.0,0.0
1674194400.0,0.52,9.0,47.0,168.0,42.0,5.0,1033.31,1016.91,-2.31,0.0,44.41,-4.37,-0.0,-0.01,-2.91,-1.38,0.0,0.0,0.0
1674198000.0,0.55,10.0,45.0,149.0,34.0,6.0,1034.24,1017.78,-2.76,0.0,46.29,-4.66,-0.0,-0.01,-2.81,-1.39,0.0,0.0,0.0
1674201600.0,0.53,11.0,43.0,117.0,27.0,6.0,1035.09,1018.58,-3.07,0.0,46.08,-4.14,-0.0,-0.01,-2.9,-1.33,32832.0,27200.0,10496.0
1674205200.0,0.52,12.0,43.0,96.0,23.0,5.0,1035.48,1018.96,-3.32,0.0,47.61,-1.05,-0.02,-0.06,-2.93,-1.69,434368.0,361088.0,214912.0
1674208800.0,0.53,11.0,47.0,81.0,20.0,5.0,1035.51,1019.07,0.44,0.0,33.79,2.04,-0.03,-0.12,-2.3,-2.12,955712.0,798976.0,504064.0
1674212400.0,0.52,11.0,49.0,71.0,20.0,5.0,1036.02,1019.66,0.27,0.0,33.52,5.25,-0.04,-0.14,-1.62,-2.0,1045312.0,873280.0,425088.0
1674216000.0,0.49,10.0,52.0,67.0,21.0,5.0,1035.31,1019.03,0.3,0.0,32.2,6.92,-0.05,-0.18,-1.07,-1.87,1274432.0,1063296.0,392576.0
1674219600.0,0.45,10.0,55.0,67.0,20.0,5.0,1034.18,1017.96,2.45,0.0,25.92,7.05,-0.05,-0.17,-0.32,-1.96,1135488.0,950272.0,312064.0
1674223200.0,0.45,10.0,58.0,71.0,20.0,5.0,1032.5,1016.36,2.75,0.0,25.25,8.13,-0.06,-0.19,0.39,-1.82,1185600.0,991808.0,211072.0
1674226800.0,0.45,10.0,61.0,81.0,22.0,5.0,1031.84,1015.75,2.79,0.0,25.39,7.04,-0.06,-0.18,0.74,-1.94,1052800.0,884864.0,248512.0
1674230400.0,0.46,11.0,61.0,93.0,24.0,5.0,1030.74,1014.67,2.68,0.0,28.5,5.61,-0.05,-0.16,1.1,-2.0,790208.0,662080.0,158080.0
1674234000.0,0.47,14.0,59.0,98.0,27.0,5.0,1030.77,1014.71,3.05,0.0,26.4,3.31,-0.03,-0.1,1.0,-1.63,379648.0,317504.0,56512.0
1674237600.0,0.5,17.0,55.0,100.0,33.0,7.0,1030.33,1014.21,1.04,0.0,38.09,-0.47,-0.01,-0.02,1.14,-1.15,52032.0,43456.0,704.0
1674241200.0,0.58,19.0,51.0,103.0,40.0,7.0,1030.42,1014.3,0.71,0.0,39.96,-1.7,-0.0,-0.01,1.08,-1.53,0.0,0.0,0.0
1674244800.0,0.56,21.0,49.0,108.0,45.0,8.0,1030.46,1014.35,0.17,0.0,42.57,-2.17,-0.0,-0.01,1.36,-1.28,0.0,0.0,0.0
1674248400.0,0.61,23.0,46.0,115.0,51.0,8.0,1030.48,1014.37,0.4,0.0,42.64,-1.96,-0.0,-0.01,1.85,-0.83,0.0,0.0,0.0
1674252000.0,0.66,26.0,42.0,129.0,59.0,9.0,1030.1,1013.99,-0.87,0.0,50.06,-3.4,-0.0,-0.0,2.25,-0.2,0.0,0.0,0.0
1674255600.0,0.67,26.0,42.0,131.0,65.0,9.0,1029.59,1013.49,-2.09,0.0,57.36,-4.24,-0.0,-0.0,2.37,0.23,0.0,0.0,0.0
1674259200.0,0.67,25.0,41.0,141.0,69.0,10.0,1029.0,1012.9,-2.18,0.0,58.69,-4.79,-0.0,-0.0,2.34,0.31,0.0,0.0,0.0
1674262800.0,0.72,29.0,36.0,147.0,69.0,10.0,1028.43,1012.32,-2.75,0.0,64.34,-5.14,-0.0,-0.0,2.31,0.65,0.0,0.0,0.0
1674266400.0,0.71,26.0,38.0,147.0,70.0,10.0,1027.22,1011.13,-2.67,0.0,65.97,-5.18,-0.0,-0.0,2.31,0.44,0.0,0.0,0.0
1674270000.0,0.73,25.0,36.0,143.0,71.0,10.0,1026.81,1010.71,-2.66,0.0,69.15,-5.24,-0.0,-0.0,2.18,0.43,0.0,0.0,0.0
1674273600.0,0.75,28.0,28.0,142.0,72.0,12.0,1025.51,1009.44,-3.61,0.0,77.3,-5.17,-0.0,-0.0,2.14,0.71,0.0,0.0,0.0
1674277200.0,0.73,29.0,24.0,141.0,71.0,13.0,1025.36,1009.29,-3.76,0.0,79.56,-5.3,-0.0,-0.0,2.11,0.6,0.0,0.0,0.0
1674280800.0,0.76,30.0,20.0,138.0,69.0,13.0,1024.86,1008.75,-4.54,0.0,82.42,-5.52,-0.0,-0.0,1.71,0.81,0.0,0.0,0.0
1674284400.0,0.75,32.0,18.0,134.0,69.0,14.0,1024.57,1008.46,-4.58,0.0,83.51,-5.71,-0.0,-0.0,1.15,0.31,0.0,0.0,0.0
1674288000.0,0.77,37.0,13.0,136.0,72.0,15.0,1024.9,1008.77,-4.2,0.0,81.81,-4.11,-0.0,-0.0,1.39,0.13,32512.0,27072.0,10304.0
1674291600.0,0.85,35.0,15.0,136.0,71.0,15.0,1025.13,1009.01,-3.59,0.0,78.7,1.52,-0.01,-0.03,1.18,-0.07,459520.0,382912.0,275520.0
1674295200.0,0.87,31.0,23.0,140.0,69.0,14.5,1024.86,1008.76,2.38,0.0,58.97,6.09,-0.03,-0.09,1.32,-0.03,1059840.0,886912.0,731392.0
1674298800.0,0.92,31.0,31.0,150.0,67.0,14.0,1025.08,1009.1,2.75,0.0,57.61,8.61,-0.05,-0.15,1.66,0.36,1545728.0,1295040.0,1062656.0
1674302400.0,0.79,31.0,39.0,151.0,67.0,14.0,1023.9,1008.0,2.79,0.0,56.15,8.24,-0.05,-0.17,1.73,0.35,1450048.0,1215616.0,535488.0
1674306000.0,0.79,26.0,47.0,147.0,68.0,14.0,1022.86,1007.02,5.41,0.0,44.83,8.48,-0.06,-0.18,1.48,0.62,1309632.0,1100864.0,284224.0
1674309600.0,0.75,23.0,56.0,144.0,69.0,14.0,1021.25,1005.5,5.65,0.0,43.35,10.63,-0.06,-0.18,0.76,0.53,1197824.0,1007744.0,361152.0
1674313200.0,0.75,24.0,59.0,154.0,73.0,13.0,1020.45,1004.75,5.88,0.0,42.65,11.53,-0.07,-0.19,0.45,0.48,1493888.0,1251264.0,859008.0
1674316800.0,0.76,26.0,59.0,154.0,76.0,13.0,1020.5,1004.82,5.77,0.0,44.82,8.79,-0.05,-0.13,0.4,-0.04,909440.0,759680.0,349120.0
1674320400.0,0.76,30.0,55.0,151.0,79.0,13.0,1020.83,1005.14,5.47,0.0,53.3,5.34,-0.01,-0.03,-0.36,-0.47,379648.0,315712.0,59776.0
1674324000.0,0.79,35.0,49.0,156.0,82.0,14.0,1021.54,1005.82,4.29,0.0,53.65,1.44,-0.0,-0.0,-1.16,-0.66,41216.0,34560.0,5824.0
1674327600.0,0.83,36.0,44.0,175.0,95.0,14.42,1022.07,1006.34,3.95,0.0,56.24,1.63,-0.0,-0.0,-0.8,-0.21,0.0,0.0,0.0
1674331200.0,0.87,40.0,36.0,230.0,130.0,14.83,1023.02,1007.27,4.05,0.0,55.55,1.67,-0.0,-0.0,-0.69,0.27,0.0,0.0,0.0
1674342000.0,0.97,33.0,35.0,230.2,136.92,16.08,1023.84,1008.06,1.58,0.0,62.56,0.71,-0.0,-0.0,-0.64,0.55,0.0,0.0,0.0
1674345600.0,1.03,35.0,30.0,230.4,139.23,16.5,1024.63,1008.83,0.86,0.0,65.79,-1.78,-0.0,-0.0,-0.73,1.57,0.0,0.0,0.0
1674349200.0,1.05,42.0,22.0,230.6,141.54,16.92,1023.27,1007.49,0.15,0.0,69.58,-2.05,-0.0,-0.0,-0.64,0.9,0.0,0.0,0.0
1674352800.0,1.05,43.0,18.0,230.8,143.85,17.33,1023.66,1007.86,-0.54,0.0,73.52,-3.11,-0.0,-0.0,-0.53,1.48,0.0,0.0,0.0
1674356400.0,1.08,41.0,16.0,231.0,146.15,17.75,1023.94,1008.15,-0.36,0.0,72.16,-3.25,-0.0,-0.0,-0.63,1.8,0.0,0.0,0.0
1674360000.0,1.11,38.0,17.0,231.2,146.13,18.17,1023.64,1007.84,-0.85,0.0,71.74,-3.29,-0.0,-0.0,-0.61,1.94,0.0,0.0,0.0
1674363600.0,1.11,31.0,23.0,231.4,146.11,18.16,1023.58,1007.77,-0.83,0.0,70.62,-3.17,-0.0,-0.0,-1.07,1.94,0.0,0.0,0.0
1674367200.0,1.16,29.0,25.0,231.6,146.09,18.15,1023.9,1008.01,-0.79,0.0,66.85,-2.84,-0.0,-0.0,-0.71,1.46,0.0,0.0,0.0
1674370800.0,1.26,26.0,28.0,231.8,146.07,18.13,1024.19,1008.25,-1.23,0.0,70.38,-2.92,-0.0,-0.0,-1.4,0.8,0.0,0.0,0.0
1674374400.0,1.25,26.0,31.0,232.0,146.06,18.12,1024.93,1008.9,-0.99,0.0,69.48,-2.39,-0.0,-0.0,-1.59,-0.05,27200.0,22656.0,1536.0
1674378000.0,1.26,22.0,41.0,208.0,146.04,18.11,1025.87,1009.76,-1.08,0.0,66.37,2.16,-0.01,-0.03,-1.76,-0.01,351360.0,292672.0,83008.0
1674381600.0,1.28,21.0,48.0,200.0,146.02,18.1,1026.96,1010.87,4.18,0.0,46.09,6.52,-0.03,-0.09,-1.87,0.18,943424.0,789056.0,500480.0
1674385200.0,1.32,21.0,57.0,190.0,146.0,18.08,1026.34,1010.36,3.97,0.0,47.36,10.1,-0.05,-0.16,-1.55,-0.32,1397312.0,1168064.0,823680.0
